eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201605100019,2016,5,10,,0,,153,Pakistan,6,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,1,0,The incident occurred in Nasirabad district.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,Pakistan Railways,Railway Tracks,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,-9,-9
201605100028,2016,5,10,2016-05-10 00:00:00,0,,4,Afghanistan,6,South Asia,Zabul,Naw Bahar district,32.222202,67.56371,3,0,,1,1,1,0,,,0,1,0,9,Unknown,,,,,3,Police,24,Police Checkpoint,Afghan Local Police (ALP),Checkpoint,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,5,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,0,0
201605120018,2016,5,12,2016-05-12 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1,0,,1,1,1,0,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,Fallujah City,City,95,Iraq,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,8,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,0,1
201605280024,2016,5,28,2016-05-28 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Soldiers,95,Iraq,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),Fallujah Province of the Islamic State,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,5,0,1,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Terrorism: Transcript of ISIL's Al-Bayan News Bulletin for 29 May","\"\" Twitter",May 29,"2016.\"",
201605290008,2016,5,29,,0,,123,Mali,11,Sub-Saharan Africa,Mopti,Sevare,14.524647,-4.095559,1,1,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Convoy,422,International,,,,,,,,,,,,,,,,,Muslim extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,13,Unknown,,,,,,,,,,,5,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Five UN Peacekeepers Killed on the 'International Day of the UN Peacekeepers'","\"\" Targeted News Service",May 31,"2016.\"","\"\"\"UN Peacekeepers Killed in Mali Ambush Attack"
201606010043,2016,6,2,,0,,4,Afghanistan,6,South Asia,Sari Pul,Dehmurda,35.531681,66.722714,2,0,The incident occurred in Balkhab district.,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,Hazara Civilians,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,24,0,-99,,,,0,,,,,,2,Hostage(s) released by perpetrators,24,"2016.\"","\"\"\"24 kidnapped Afghan civilian released: source","\"\" Xinhua General News Service",June 3,"2016.\"","\"\"\"Taliban Abducts 17 Passengers in Sar-e-Pul: Officials"
201606010058,2016,6,1,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal,Edendale,-29.650993,30.294632,1,0,The incident occurred in Henley near Edendale.,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government of Mpofana,Chief Financial Officer (CFO): Simo Mncwabe,183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Killing to be a ward candidate","\"\" City Press - News24",July 27,"2016.\"",
201606060021,2016,6,6,,0,,205,Thailand,5,Southeast Asia,Narathiwat,Chuap,6.240235,101.81045,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68,Named Civilian,Not Applicable,"Civilians: Isha Yako, Mulee Kruesong, Apeenan Yuso",205,Thailand,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Bango Dudong,Village Head: Anuwa Sulong,205,Thailand,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,2,0,0,3,0,0,0,,,,0,,,,,,,,,,,,,,,,June 7,"2016.\"","\"\"\"2 killed",3 wounded by gunmen in Narathiwat,"\"\" Bangkok Post",June 7
201606100031,2016,6,10,,0,,19,Bangladesh,6,South Asia,Rajshahi,Hemayetpur,24.02825,89.216001,2,0,The incident occurred in Pabna district,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,69,Religion Identified,Not Applicable,Hindu Civilian: Nityaranjan Pande,19,Bangladesh,,,,,,,,,,,,,,,,,Islamic State in Bangladesh,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Islamic State Claims Latest Attack in Bangladesh","\"\" VOA News",June 11,"2016.\"","\"\"\"Hindu ashram volunteer murdered in Bangladesh"
201606220039,2016,6,22,2016-06-22 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Saladin,Albu Khadu,34.430824,44.0191,1,0,The incident occurred in Dawr district.,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,Unknown,Power Transmission Tower,95,Iraq,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Terrorism: Transcript of ISIL's Al-Bayan News Bulletin for 23 June","\"\" Twitter",June 23,"2016.\"",
201607230057,2016,7,23,2016-07-23 00:00:00,0,,4,Afghanistan,6,South Asia,Baghlan,Burka district,36.210295,69.141061,3,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,17,Terrorists/Non-State Militia,94,Non-State Militia,National Uprising Movement (NUM),Checkpoints,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,5,0,4,8,0,7,0,,,,0,,,,,,,,,,,,,,,,July 23,"2016.\"",,,START Primary Collection,0
201607250057,2016,7,25,2016-07-25 00:00:00,0,,228,Yemen,10,Middle East & North Africa,Al Jawf,Hazm district,16.165216,44.776911,3,0,,1,1,0,1,1,Insurgency/Guerilla Action,1,0,0,9,Unknown,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military of Yemen,Soldiers,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,15,0,15,24,0,24,0,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,0,0
201607290002,2016,7,29,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,2,0,0,5,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Iraq: Roundup of Security Incidents 26 July - 1 August 2016","\"\" Summary",July 26,"2016.\"",
201608020059,2016,8,2,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,1,0,The incident occurred in Albu Shihab in eastern Ramadi.,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,Iraqi Armed Forces,Joint Convoy,95,Iraq,17,Terrorists/Non-State Militia,94,Non-State Militia,Iraqi Volunteer Forces,Joint Convoy,95,Iraq,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,7,0,0,13,0,0,-9,,,,0,,,,,,,,,,,,,,,,August 2,"2016.\"",,,START Primary Collection,0
201608250031,2016,8,25,,0,,4,Afghanistan,6,South Asia,Nimroz,Unknown,31.026149,62.450415,4,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,36,Military Checkpoint,Afghan National Army (ANA),Checkpoint,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,0,0
201609170019,2016,9,17,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Hawr Rajab,33.19392,44.408577,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,17,Terrorists/Non-State Militia,94,Non-State Militia,Iraqi Volunteer Forces,Checkpoint,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,2,0,0,3,0,0,-9,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,-9,-9
201609170032,2016,9,17,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,The incident occurred in the Towfiq area of the Yaqhid neighborhood.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,83,Protester,Not Applicable,Peace Activist: Afweyne Titeye,182,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,0,,,0,2,0,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,0,0
201609190048,2016,9,19,,1,,4,Afghanistan,6,South Asia,Faryab,Khwaja Sabz Posh district,36.094574,64.854927,3,0,,1,1,1,0,,,1,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,Khaja Subzposh District,District,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,12,0,9,10,0,5,-9,,,,1,2,0,,-99,,,-9,,,,,,7,Unknown,-99,September 20,"2016.\"","\"\"\"Three uprising members killed in Faryab","\"\" Afghanistan Times",September 19,"2016.\""
201609200022,2016,9,20,2016-09-20 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Khalidiyah,33.388054,43.5317,1,1,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,-9,-9
201609210099,2016,9,21,"September 18-24, 2016",0,,95,Iraq,10,Middle East & North Africa,Saladin,Dawr district,34.458684,43.795649,3,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,House,95,Iraq,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Iraq: Security Roundup 1900 GMT 27 September 2016","\"\" Summary",September 27,"2016.\"","\"\"\"Iraq Security Roundup 27 September - 3 October 2016"
201609210112,2016,9,21,"September 18-24, 2016",0,,95,Iraq,10,Middle East & North Africa,Saladin,Dawr district,34.458684,43.795649,3,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,House,95,Iraq,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Iraq: Security Roundup 1900 GMT 27 September 2016","\"\" Summary",September 27,"2016.\"","\"\"\"Iraq Security Roundup 27 September - 3 October 2016"
201610210020,2016,10,21,,0,,209,Turkey,10,Middle East & North Africa,Van,Ipekyolu district,38.696321,43.366072,3,0,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Unknown,Primary School,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers' Party (PKK),,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,0,0
201610240011,2016,10,24,,0,,205,Thailand,5,Southeast Asia,Pattani,Ban Sungabaru,6.772404,101.292062,2,0,The incident occurred in the Ban Sungabaru area of Klongmai.,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,39,Paramilitary,Thahan Phran,Vehicle,205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,12,Remote Trigger,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Thailand: Weekly Summary of Violent Incidents in Deep South Provinces 24-31 October 2016","\"\" Pattani Southern Border Provinces News Database",October 24,"2016.\"",
201610300026,2016,10,30,2016-10-30 00:00:00,0,,4,Afghanistan,6,South Asia,Kandahar,Unknown,31.612835,65.70216,4,0,,1,1,1,0,,,0,0,1,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",Afghan Police,Police Station,4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,1,1,0,,,,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"State PAO: Afghan TV Talk Show Summary 30 October 2016","\"\" US Embassy Public Affairs Office",October 30,"2016.\"",
201611050062,2016,11,5,,1,,137,Mozambique,11,Sub-Saharan Africa,Manica,Chimoio,-19.105488,33.460774,1,0,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Mozambique Democratic Movement (MDM),Delegate: Inaco Pangaia,137,Mozambique,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,11,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,1,1,0,,3,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,"2016.\"",,,START Primary Collection,-9,-9
201611130074,2016,11,13,,0,,113,Libya,10,Middle East & North Africa,Benghazi,Suluq,31.669186,20.249641,1,0,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government of Libya,Passport Department Head: Abdel Halim Sherif,113,Libya,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Libya passport head gunned down","\"\" ChannelAfrica.co.za",November 14,"2016.\"",
201611140004,2016,11,14,2016-11-14 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,8,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"",,,START Primary Collection,-9,-9
201611180024,2016,11,18,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515244,36.292084,1,0,The incident occurred in the Salyhiah neighborhood.,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,al-Salyhiah Neighborhood,Neighborhood,200,Syria,,,,,,,,,,,,,,,,,Jaysh al-Islam (Syria),,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,1,0,0,3,0,0,1,4,Unknown,-99,0,,,,,,,,,,,,,,,,November 18,"2016.\"","\"\"\"4 Killed",14 Injured in Terrorist Rocket Attacks in Damascus,Aleppo Neighborhoods,"\"\" ALALME"
201611200058,2016,11,20,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Bab,36.366199,37.512276,1,1,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Turkish Armed Forces (TSK),Soldiers,209,Turkey,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,2,0,0,-9,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Terrorism: Roundup of A'maq News Agency Messages 21 November","\"\" JustPaste.it",November 21,"2016.\"",
201611250022,2016,11,25,,0,,153,Pakistan,6,South Asia,Punjab,Rajanpur,29.101769,70.324466,1,0,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,November 25,"2016.\"",,,START Primary Collection,-9
201611260041,2016,11,26,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Mareerey,2.135089,45.056831,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,9,Unknown,,,,,4,Military,29,Military Unit/Patrol/Convoy,Somali Armed Forces (SAF),Convoy,182,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,,13,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2016.\"","\"\"\"Somalia: Al Shabaab Briefly Seize Town From Somali Military","\"\" AllAfrica.com",November 28,"2016.\"","\"\"\"Program Summary: Radio Andalus in Somali 0500 GMT 27 November 16"
201701030037,2017,1,3,,0,,41,Central African Republic,11,Sub-Saharan Africa,Ouham-Pende,Bokaya,6.879722,15.554444,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (MINUSCA),Convoy,422,International,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2017.\"","\"\"\"Third Peacekeeper Killed In C. Africa: UN","\"\" AFP (World Service)",January 6,"2017.\"","\"\"\"Central African Republic:  Gunmen kill Bangladeshi peacekeeper"
201701030044,2017,1,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Dar,10.890928,13.627589,2,1,The incident occurred in the Dar area.,1,1,1,0,,,0,0,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,Dar Village,Village,147,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,0,0,,0,0,,0,,,,0,,,,,,,,,,,,,,,,January 4,"2017.\"","\"\"\"Military Repels Boko Haram Attack in Madagali","\"\" This Day Online",January 4,"2017.\""
201701150012,2017,1,15,2017-01-15 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,The incident occurred in the Andalus neighborhood.,1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,Residence,95,Iraq,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,0,,,,,,,,,,,,,,,,"2017.\"",,,START Primary Collection,0,1
201701260018,2017,1,26,,0,,92,India,6,South Asia,Assam,Bihubor,26.819337,94.782104,1,0,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,United Liberation Front of Assam (ULFA),,,,,,0,,,0,-99,0,1,3,Call (pre-incident),,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,January 26,"2017.\"","\"\"\"Nine blasts in Assam",none hurt,"\"\" Deccan Chronicle",January 26
201701300021,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Concepcion,7.86319,125.170874,2,0,The incident occurred in Valencia City district.,1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Philippine Army (PA),Soldiers,160,Philippines,,,,,,,,,,,,,,,,,New People's Army (NPA),,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,January 31,"2017.\"","\"\"\"Philippines: NPA steps up attacks amid ceasefire","\"\" Malaya Business Insight Online",January 31,"2017.\""
201701300048,2017,1,30,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,,1,1,1,0,,,0,0,0,9,Unknown,,,,,2,Government (General),21,Government Building/Facility/Office,"Greek Ministry of Labour, Social Security and Social Solidarity",Building,78,Greece,,,,,,,,,,,,,,,,,Rubicon (Rouvikonas),,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2017.\"",,,START Primary Collection,0,0
201701310040,2017,1,31,2017-01-31 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,The incident occurred in the Rashidiyah neighborhood.,1,1,1,0,,,1,0,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,Rashidiya Village,Village,95,Iraq,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,15,Vehicle,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,January 31,"2017.\"","\"\"\"IS attack foiled in eastern Mosul",IED kills 3 children in the west,"\"\" Iraqi News",January 31
